,Source,Destination,Class
12498,28146,46979,0
12499,16600,60338,0
12500,6384,32671,0
12501,11995,39701,0
12502,57500,57994,0
12503,53509,51052,0
12504,43194,14934,0
12505,37968,4961,0
12506,41691,22631,0
12507,45779,70550,0
12508,2006,9094,0
12509,58303,75392,0
12510,9917,15761,0
12511,9108,9495,0
12512,20036,25239,0
12513,17186,66646,0
12514,22285,70281,0
12515,38977,69664,0
12516,27586,43962,0
12517,59266,27450,0
12518,76612,38922,0
12519,67097,190,0
12520,4077,37661,0
12521,80591,66387,0
12522,49431,33894,0
12523,51581,13585,0
12524,57349,31056,0
12525,3990,11291,0
12526,45586,13774,0
12527,6658,10187,0
12528,29591,62479,0
12529,46093,53160,0
12530,17394,12616,0
12531,71712,71939,0
12532,70926,40648,0
12533,43,69616,0
12534,76255,25931,0
12535,70373,45355,0
12536,63355,42014,0
12537,25565,15445,0
12538,8633,9314,0
12539,80321,22857,0
12540,75952,57587,0
12541,46684,28940,0
12542,42883,51579,0
12543,13240,2473,0
12544,40380,68926,0
12545,23202,2750,0
12546,67454,8072,0
12547,1085,54700,0
12548,27731,16694,0
12549,47236,46040,0
12550,50598,48891,0
12551,47508,53586,0
12552,63934,39321,0
12553,74238,21804,0
12554,236,29263,0
12555,62758,7111,0
12556,23930,12026,0
12557,25415,16460,0
12558,3795,37837,0
12559,76048,81282,0
12560,21161,32151,0
12561,69091,60988,0
12562,3468,71036,0
12563,11504,77517,0
12564,37706,62562,0
12565,65498,48975,0
12566,25904,60959,0
12567,2919,15738,0
12568,15149,19601,0
12569,68893,12521,0
12570,62077,53364,0
12571,23306,22959,0
12572,54313,60331,0
12573,21461,28144,0
12574,78813,65647,0
12575,20859,70294,0
12576,34047,19521,0
12577,67994,69563,0
12578,3992,12695,0
12579,54076,32981,0
12580,18200,17902,0
12581,8960,7231,0
12582,61367,75387,0
12583,1500,22393,0
12584,70272,25250,0
12585,81004,68232,0
12586,57214,11841,0
12587,79109,39160,0
12588,47837,14657,0
12589,12345,79755,0
12590,21988,61078,0
12591,23916,1168,0
12592,9755,37530,0
12593,80526,49525,0
12594,79172,48689,0
12595,35499,669,0
12596,74198,1250,0
12597,69070,4416,0
12598,9104,81294,0
12599,26166,2122,0
12600,76513,66945,0
12601,5512,55161,0
12602,57635,18486,0
12603,29966,46791,0
12604,27033,57024,0
12605,51042,55842,0
12606,66151,47435,0
12607,34372,76479,0
12608,28951,45607,0
12609,71193,47292,0
12610,34308,24194,0
12611,6349,27970,0
12612,9748,68502,0
12613,24600,35495,0
12614,46038,19579,0
12615,23734,62970,0
12616,6982,67839,0
12617,9258,28761,0
12618,52728,28697,0
12619,52940,13374,0
12620,8898,29016,0
12621,72803,68612,0
12622,58783,32412,0
12623,4262,14212,0
12624,50735,71062,0
12625,79815,21647,0
12626,22808,11697,0
12627,5640,45078,0
12628,72452,35515,0
12629,54185,12343,0
12630,23871,8141,0
12631,2041,79617,0
12632,52211,71552,0
12633,9511,23817,0
12634,79169,65048,0
12635,20919,76491,0
12636,27692,67475,0
12637,12151,56675,0
12638,21981,3436,0
12639,14568,39752,0
12640,33942,9959,0
12641,54224,69879,0
12642,69080,49399,0
12643,10941,30256,0
12644,65543,69091,0
12645,31401,11515,0
12646,18943,45435,0
12647,9228,1017,0
12648,25741,5845,0
12649,70669,64190,0
12650,56410,69651,0
12651,71274,74929,0
12652,1830,14012,0
12653,35465,58198,0
12654,48151,6542,0
12655,76553,62635,0
12656,7799,39424,0
12657,8961,65355,0
12658,65806,32375,0
12659,819,56414,0
12660,4743,29908,0
12661,74374,70401,0
12662,30972,30825,0
12663,22880,78955,0
12664,23621,24367,0
12665,68350,48976,0
12666,19573,69548,0
12667,50731,59117,0
12668,9893,80670,0
12669,11292,42481,0
12670,71231,56356,0
12671,34574,74628,0
12672,53302,66161,0
12673,40684,57584,0
12674,54248,45450,0
12675,22075,48941,0
12676,9516,8368,0
12677,32660,38810,0
12678,1929,73435,0
12679,41367,28266,0
12680,34249,14850,0
12681,62756,41678,0
12682,13508,405,0
12683,2313,16602,0
12684,22924,26914,0
12685,67236,227,0
12686,44023,7402,0
12687,25093,40774,0
12688,70887,79993,0
12689,50799,33831,0
12690,78703,50675,0
12691,14464,4232,0
12692,2821,65224,0
12693,11212,20526,0
12694,29134,77438,0
12695,6692,70789,0
12696,58701,38255,0
12697,57240,62149,0
12698,15570,29460,0
12699,7012,38903,0
12700,26613,17087,0
12701,76687,37032,0
12702,27743,4343,0
12703,11252,22178,0
12704,75688,53905,0
12705,183,29255,0
12706,70883,44312,0
12707,35221,39855,0
12708,59182,59280,0
12709,4433,76576,0
12710,31513,56883,0
12711,8098,54795,0
12712,44677,42771,0
12713,69999,36747,0
12714,14636,58047,0
12715,10972,36161,0
12716,25072,71162,0
12717,37884,35943,0
12718,19590,71536,0
12719,77134,38813,0
12720,67665,79506,0
12721,69562,10612,0
12722,78999,61565,0
12723,66162,9412,0
12724,61964,76371,0
12725,12445,30583,0
12726,70961,4093,0
12727,18545,33198,0
12728,31977,21593,0
12729,17835,41200,0
12730,58445,79852,0
12731,20692,43673,0
12732,67594,2760,0
12733,61394,37340,0
12734,45471,8994,0
12735,41297,73338,0
12736,49298,6110,0
12737,55887,1776,0
12738,15102,31756,0
12739,48912,79024,0
12740,8395,49892,0
12741,29165,53261,0
12742,26640,74973,0
12743,77142,5767,0
12744,38500,19990,0
12745,17546,32925,0
12746,11696,3800,0
12747,700,43641,0
12748,17076,35632,0
12749,69332,27255,0
12750,10709,11930,0
12751,75634,38959,0
12752,8951,26600,0
12753,177,70975,0
12754,39132,80654,0
12755,55533,523,0
12756,56396,4270,0
12757,46844,68624,0
12758,56032,5017,0
12759,25573,70349,0
12760,25981,55426,0
12761,52865,80010,0
12762,76021,18969,0
12763,32491,7268,0
12764,66484,19650,0
12765,6494,1762,0
12766,40368,16541,0
12767,33646,16012,0
12768,59766,18824,0
12769,26828,75723,0
12770,64596,66382,0
12771,38065,24979,0
12772,28440,2717,0
12773,40615,66170,0
12774,44794,56215,0
12775,60316,49180,0
12776,36051,44763,0
12777,32010,45623,0
12778,76858,46861,0
12779,41360,26552,0
12780,53492,22478,0
12781,12410,60790,0
12782,68815,31282,0
12783,3401,71087,0
12784,32185,64024,0
12785,37813,43549,0
12786,63867,50598,0
12787,20115,46940,0
12788,63954,24074,0
12789,77658,49871,0
12790,11968,57078,0
12791,1900,8027,0
12792,46587,61525,0
12793,21678,60473,0
12794,70230,51648,0
12795,11468,66486,0
12796,9401,39531,0
12797,41797,16203,0
12798,5796,43698,0
12799,1122,68629,0
12800,67726,59288,0
12801,52871,33342,0
12802,71689,74878,0
12803,58597,59456,0
12804,7335,7784,0
12805,64157,53882,0
12806,3170,3280,0
12807,6205,18515,0
12808,6032,39560,0
12809,53060,9297,0
12810,2093,24688,0
12811,13698,49408,0
12812,59079,65246,0
12813,35160,25069,0
12814,47486,78654,0
12815,70962,56648,0
12816,71953,21680,0
12817,61829,36639,0
12818,42601,59822,0
12819,38756,12241,0
12820,50741,25866,0
12821,12739,51610,0
12822,57266,44151,0
12823,8136,73008,0
12824,22174,53717,0
12825,7575,32765,0
12826,1902,49383,0
12827,72198,45367,0
12828,64806,33654,0
12829,6779,4712,0
12830,9911,53061,0
12831,13807,45976,0
12832,57895,59416,0
12833,37345,12580,0
12834,20566,31044,0
12835,16824,61944,0
12836,81020,44897,0
12837,26016,59999,0
12838,34101,2737,0
12839,11748,59329,0
12840,13683,57215,0
12841,31301,69028,0
12842,12768,15816,0
12843,60160,43566,0
12844,51041,66619,0
12845,23950,7175,0
12846,62205,44619,0
12847,24774,13026,0
12848,50917,52250,0
12849,41100,75113,0
12850,40693,71821,0
12851,27717,58915,0
12852,27094,61561,0
12853,26942,66554,0
12854,72638,44759,0
12855,38768,67419,0
12856,49342,78378,0
12857,73394,57726,0
12858,6712,825,0
12859,37399,43678,0
12860,45594,63835,0
12861,59665,14537,0
12862,27200,25780,0
12863,52800,12665,0
12864,50020,29121,0
12865,22146,3669,0
12866,46845,76949,0
12867,75825,30773,0
12868,23317,15861,0
12869,24994,41826,0
12870,16792,32948,0
12871,33498,51887,0
12872,72246,70018,0
12873,20704,41114,0
12874,45218,5042,0
12875,20308,73567,0
12876,81177,4083,0
12877,3198,11991,0
12878,81124,26235,0
12879,53330,3965,0
12880,48405,38591,0
12881,70956,1041,0
12882,7082,58708,0
12883,38591,3028,0
12884,10778,1743,0
12885,4079,39323,0
12886,4499,14012,0
12887,32956,49854,0
12888,22561,48958,0
12889,66406,44437,0
12890,78175,56369,0
12891,4061,70721,0
12892,58892,8319,0
12893,56034,24290,0
12894,62332,6066,0
12895,12239,31693,0
12896,53964,7802,0
12897,62622,10760,0
12898,11958,54569,0
12899,47552,79972,0
12900,60839,30423,0
12901,22147,16577,0
12902,57825,16719,0
12903,56405,39998,0
12904,77964,16145,0
12905,62079,61497,0
12906,43357,57337,0
12907,67376,13744,0
12908,26843,33977,0
12909,32233,54686,0
12910,65325,23528,0
12911,81237,9291,0
12912,46896,16430,0
12913,15150,55178,0
12914,74837,27855,0
12915,7388,35486,0
12916,76809,67875,0
12917,31782,44175,0
12918,60242,56369,0
12919,66750,73302,0
12920,9179,57098,0
12921,36198,16599,0
12922,44491,52294,0
12923,69890,61967,0
12924,61478,14860,0
12925,64274,43253,0
12926,63043,25969,0
12927,12065,69972,0
12928,76133,22046,0
12929,68384,70710,0
12930,33642,24109,0
12931,4329,33443,0
12932,37557,75426,0
12933,25253,69560,0
12934,54780,37288,0
12935,45201,51128,0
12936,29523,63566,0
12937,36928,9736,0
12938,50726,64305,0
12939,22032,5708,0
12940,71372,71618,0
12941,67449,53438,0
12942,30939,64795,0
12943,50895,39957,0
12944,36987,79402,0
12945,20321,62596,0
12946,3590,26039,0
12947,38659,47667,0
12948,1442,8889,0
12949,14069,47243,0
12950,10872,47861,0
12951,65052,76422,0
12952,44608,39162,0
12953,49094,44444,0
12954,64741,34764,0
12955,16155,61612,0
12956,70443,42774,0
12957,6613,66910,0
12958,37938,77685,0
12959,24413,55901,0
12960,57411,51092,0
12961,65018,40512,0
12962,29324,9917,0
12963,1868,49934,0
12964,75514,75447,0
12965,55529,11036,0
12966,7976,29524,0
12967,27032,48620,0
12968,74258,63149,0
12969,25337,80932,0
12970,52324,51183,0
12971,21971,46659,0
12972,61674,7831,0
12973,61825,27773,0
12974,41066,27837,0
12975,68735,62624,0
12976,33575,40695,0
12977,12045,41569,0
12978,43870,32577,0
12979,33811,46141,0
12980,3316,27060,0
12981,19973,19015,0
12982,59854,12078,0
12983,13272,4765,0
12984,63092,48656,0
12985,37722,38894,0
12986,63936,23567,0
12987,70637,65403,0
12988,47034,13060,0
12989,64207,11666,0
12990,12824,56308,0
12991,1993,49802,0
12992,62406,49459,0
12993,42276,12038,0
12994,51393,43855,0
12995,24005,5881,0
12996,31052,26192,0
12997,72140,19959,0
12998,69250,11729,0
12999,15587,10575,0
13000,34410,3877,0
13001,56640,39256,0
13002,28838,31028,0
13003,24344,44066,0
13004,58237,28963,0
13005,73815,61804,0
13006,69353,70727,0
13007,28527,37174,0
13008,13715,54121,0
13009,5452,76699,0
13010,45246,68674,0
13011,37366,18799,0
13012,74892,19302,0
13013,22527,24867,0
13014,32265,27609,0
13015,70514,58615,0
13016,63668,78970,0
13017,62844,13739,0
13018,24845,80105,0
13019,75818,73258,0
13020,24705,51602,0
13021,67492,33975,0
13022,15805,7426,0
13023,7109,40545,0
13024,60697,7817,0
13025,10494,65350,0
13026,45724,36670,0
13027,19598,6558,0
13028,54360,34683,0
13029,41537,36974,0
13030,701,12108,0
13031,11470,61914,0
13032,47396,47487,0
13033,66459,18915,0
13034,56520,8420,0
13035,27252,73594,0
13036,189,41353,0
13037,5394,1797,0
13038,56971,23785,0
13039,33188,65389,0
13040,27566,45228,0
13041,72795,16945,0
13042,15276,79537,0
13043,52418,59033,0
13044,40145,34608,0
13045,61665,24598,0
13046,48578,1881,0
13047,30362,57279,0
13048,58909,71201,0
13049,35791,40391,0
13050,52098,58789,0
13051,54096,70886,0
13052,51059,77254,0
13053,50444,70249,0
13054,59860,38784,0
13055,36649,69735,0
13056,48182,81123,0
13057,10639,53431,0
13058,9710,10215,0
13059,66969,75547,0
13060,73806,75919,0
13061,45430,66248,0
13062,73568,76489,0
13063,22853,76737,0
13064,9413,8663,0
13065,76006,80369,0
13066,35660,62490,0
13067,81103,57365,0
13068,60912,17815,0
13069,47384,63052,0
13070,35196,46554,0
13071,36537,75305,0
13072,6209,46335,0
13073,31312,56651,0
13074,10128,13316,0
13075,81280,57038,0
13076,38912,59827,0
13077,69493,71031,0
13078,26769,78239,0
13079,69579,21280,0
13080,58054,17356,0
13081,11792,57799,0
13082,67556,18272,0
13083,14657,15234,0
13084,14425,37347,0
13085,33848,25756,0
13086,4446,50792,0
13087,27365,25721,0
13088,59981,29522,0
13089,59334,15096,0
13090,11582,20774,0
13091,64923,50047,0
13092,31053,46850,0
13093,17610,72964,0
13094,43081,4706,0
13095,33777,26813,0
13096,18025,27967,0
13097,28913,42590,0
13098,65134,36710,0
13099,61437,40854,0
13100,7053,59049,0
13101,79491,36570,0
13102,55098,1171,0
13103,77831,45314,0
13104,72636,33253,0
13105,24592,43563,0
13106,53280,4544,0
13107,67751,8972,0
13108,37005,60015,0
13109,65730,64490,0
13110,15273,44779,0
13111,38394,336,0
13112,34313,32664,0
13113,60524,76540,0
13114,11630,61879,0
13115,71050,31369,0
13116,29321,11651,0
13117,4456,64482,0
13118,12014,79442,0
13119,60649,5641,0
13120,14742,70355,0
13121,54452,61193,0
13122,79283,54701,0
13123,21578,44860,0
13124,74642,61103,0
13125,17168,17819,0
13126,11529,8651,0
13127,15669,39978,0
13128,28272,25140,0
13129,43211,54607,0
13130,80078,8310,0
13131,36928,22305,0
13132,18847,35805,0
13133,23038,53061,0
13134,74575,10265,0
13135,9832,24833,0
13136,2599,62022,0
13137,30806,34566,0
13138,14481,78344,0
13139,37020,37154,0
13140,65137,7789,0
13141,34436,7841,0
13142,55069,55622,0
13143,80681,74221,0
13144,22066,16624,0
13145,79310,71991,0
13146,6920,38048,0
13147,31405,20965,0
13148,36898,76362,0
13149,60028,25717,0
13150,70263,52487,0
13151,67440,64384,0
13152,12491,75118,0
13153,28630,31836,0
13154,59399,13238,0
13155,16095,74401,0
13156,20431,32411,0
13157,1568,13689,0
13158,23823,53792,0
13159,31949,26257,0
13160,20093,26231,0
13161,73806,51919,0
13162,78417,76176,0
13163,46930,68832,0
13164,75033,41791,0
13165,22908,59452,0
13166,69069,38330,0
13167,32802,26198,0
13168,8363,40240,0
13169,80030,5402,0
13170,32628,23734,0
13171,28293,59851,0
13172,13971,34052,0
13173,55603,68869,0
13174,45301,61476,0
13175,51301,24506,0
13176,77698,65299,0
13177,52431,36276,0
13178,8853,64513,0
13179,11166,22153,0
13180,47622,8539,0
13181,42984,65136,0
13182,31618,78631,0
13183,60450,19942,0
13184,80248,13884,0
13185,69160,78014,0
13186,19757,35017,0
13187,68062,28633,0
13188,2722,13384,0
13189,7237,57159,0
13190,12312,18894,0
13191,18414,77109,0
13192,71488,20798,0
13193,25385,74872,0
13194,46767,21061,0
13195,35598,79496,0
13196,44406,10677,0
13197,33675,23402,0
13198,47957,36207,0
13199,60455,1920,0
13200,38430,78557,0
13201,29320,23817,0
13202,62734,51820,0
13203,48161,1891,0
13204,10828,68637,0
13205,10290,68021,0
13206,57345,23572,0
13207,1824,11132,0
13208,56616,59097,0
13209,15973,15922,0
13210,29408,29898,0
13211,53762,60393,0
13212,50024,13964,0
13213,17333,55169,0
13214,60330,3596,0
13215,44995,45717,0
13216,81026,79479,0
13217,11489,136,0
13218,67842,42058,0
13219,52995,72315,0
13220,17928,70628,0
13221,17573,11359,0
13222,52416,32825,0
13223,40069,54769,0
13224,26793,76042,0
13225,45538,62687,0
13226,72738,60537,0
13227,52019,59149,0
13228,68737,4382,0
13229,62163,32094,0
13230,77395,30057,0
13231,52348,62397,0
13232,21170,37560,0
13233,62307,50186,0
13234,3697,30686,0
13235,77252,58137,0
13236,62435,71539,0
13237,3346,57074,0
13238,59351,55320,0
13239,44777,46242,0
13240,171,386,0
13241,30328,30806,0
13242,9621,60973,0
13243,35634,16001,0
13244,45742,13820,0
13245,8334,66943,0
13246,13747,55539,0
13247,49118,15605,0
13248,50886,77190,0
13249,21139,43153,0
13250,19326,77598,0
13251,30025,64146,0
13252,69001,67834,0
13253,31747,34991,0
13254,74042,17429,0
13255,11786,68260,0
13256,29103,64921,0
13257,69463,26498,0
13258,44727,18601,0
13259,55694,20315,0
13260,75203,64103,0
13261,41785,71862,0
13262,11506,43636,0
13263,9720,5279,0
13264,30891,54960,0
13265,3348,70091,0
13266,34483,11657,0
13267,28878,62975,0
13268,24587,71207,0
13269,65655,67785,0
13270,32644,51036,0
13271,59906,31704,0
13272,53180,51972,0
13273,22442,25805,0
13274,10787,48045,0
13275,63448,53946,0
13276,79962,6993,0
13277,1305,57891,0
13278,8335,28081,0
13279,12228,12713,0
13280,63153,20380,0
13281,50845,64457,0
13282,5654,19343,0
13283,40577,4943,0
13284,46195,41655,0
13285,44918,72533,0
13286,58052,13952,0
13287,63556,66781,0
13288,24903,43018,0
13289,67577,52752,0
13290,20009,33473,0
13291,24222,41326,0
13292,27102,22371,0
13293,11638,70111,0
13294,23568,61251,0
13295,61990,51370,0
13296,16115,17986,0
13297,12122,44708,0
13298,14070,33084,0
13299,13708,37143,0
13300,60031,2890,0
13301,41945,42653,0
13302,43859,55090,0
13303,47879,70319,0
13304,53563,19468,0
13305,22201,63161,0
13306,33917,55289,0
13307,68380,58124,0
13308,57678,80106,0
13309,20013,39812,0
13310,2768,77910,0
13311,46403,44393,0
13312,47909,15770,0
13313,74653,20302,0
13314,74359,3992,0
13315,50722,44964,0
13316,51562,12393,0
13317,72075,76169,0
13318,8562,40256,0
13319,29736,29270,0
13320,27121,57035,0
13321,30653,60746,0
13322,46604,51494,0
13323,32713,72316,0
13324,6491,8049,0
13325,63741,8790,0
13326,13266,70236,0
13327,25235,44813,0
13328,75586,72932,0
13329,10412,59951,0
13330,45150,18185,0
13331,80434,61243,0
13332,17705,44249,0
13333,12834,41721,0
13334,61106,61291,0
13335,29648,41296,0
13336,35305,67405,0
13337,13330,37117,0
13338,14645,24031,0
13339,1123,27310,0
13340,76158,2266,0
13341,79893,66869,0
13342,11569,24327,0
13343,43514,61312,0
13344,78198,27623,0
13345,65033,68844,0
13346,8506,30961,0
13347,66071,54113,0
13348,13724,19322,0
13349,4611,27578,0
13350,78836,42833,0
13351,51353,66858,0
13352,60981,76405,0
13353,39847,40059,0
13354,72620,65772,0
13355,72420,12155,0
13356,39857,29677,0
13357,26880,35907,0
13358,34718,27151,0
13359,65703,44794,0
13360,76959,34117,0
13361,74240,8624,0
13362,31298,60323,0
13363,70208,31843,0
13364,22269,13391,0
13365,74402,45883,0
13366,54964,2327,0
13367,70873,37899,0
13368,17091,2915,0
13369,25344,9519,0
13370,25525,31522,0
13371,24340,52796,0
13372,10351,24272,0
13373,50638,46910,0
13374,62324,77090,0
13375,23538,46446,0
13376,42479,17247,0
13377,8832,56849,0
13378,49908,28359,0
13379,34760,47762,0
13380,27180,62378,0
13381,67035,19874,0
13382,72089,76835,0
13383,63337,28166,0
13384,10871,17215,0
13385,4344,19207,0
13386,65101,25308,0
13387,43846,79542,0
13388,14852,8969,0
13389,8505,58902,0
13390,62774,47125,0
13391,68489,9879,0
13392,58212,32698,0
13393,23685,6548,0
13394,328,56838,0
13395,64127,45448,0
13396,80881,5610,0
13397,80971,48905,0
13398,70450,42980,0
13399,12752,42460,0
13400,74570,26319,0
13401,18603,11457,0
13402,77263,62280,0
13403,41541,41334,0
13404,78963,36501,0
13405,9324,72941,0
13406,65544,7275,0
13407,6109,7818,0
13408,81167,55113,0
13409,79622,41772,0
13410,21555,11860,0
13411,12646,23408,0
13412,56782,23478,0
13413,71843,29419,0
13414,17123,35953,0
13415,20902,5806,0
13416,26994,77625,0
13417,35137,30391,0
13418,54518,13594,0
13419,77184,29197,0
13420,42147,21022,0
13421,7177,8701,0
13422,78202,53735,0
13423,65291,75943,0
13424,27241,12963,0
13425,28229,69825,0
13426,46648,48431,0
13427,21025,51428,0
13428,50624,35866,0
13429,66312,35511,0
13430,56437,10365,0
13431,46494,39978,0
13432,57007,52649,0
13433,75275,79696,0
13434,30566,78125,0
13435,17381,11563,0
13436,55063,51656,0
13437,56275,18831,0
13438,43584,53520,0
13439,2968,73185,0
13440,36444,22215,0
13441,1730,42446,0
13442,60112,75454,0
13443,53259,31970,0
13444,19387,65555,0
13445,13822,52118,0
13446,75218,30802,0
13447,55461,57142,0
13448,18096,20686,0
13449,43503,24763,0
13450,54839,59002,0
13451,71708,62410,0
13452,11380,59583,0
13453,16736,14360,0
13454,52120,73608,0
13455,60050,37212,0
13456,24600,39210,0
13457,48570,66002,0
13458,25480,10497,0
13459,75827,38368,0
13460,9344,64289,0
13461,44152,3049,0
13462,75102,75509,0
13463,18150,64742,0
13464,2443,45577,0
13465,41735,59172,0
13466,52471,77653,0
13467,61031,45552,0
13468,49268,31717,0
13469,31339,24715,0
13470,43701,66660,0
13471,4161,81135,0
13472,77934,52657,0
13473,26087,28992,0
13474,51150,73008,0
13475,66077,30355,0
13476,35089,13920,0
13477,21432,34585,0
13478,30999,31297,0
13479,46375,19051,0
13480,74338,49573,0
13481,79540,5188,0
13482,56836,29482,0
13483,15172,2172,0
13484,66012,8081,0
13485,69051,59,0
13486,43137,56078,0
13487,50090,8313,0
13488,55248,17522,0
13489,46548,12458,0
13490,71198,25983,0
13491,73683,49662,0
13492,19109,77627,0
13493,57928,15876,0
13494,60739,77250,0
13495,63069,20167,0
13496,78149,57834,0
13497,70509,13679,0
13498,2478,77255,0
13499,33163,46779,0
13500,33607,3132,0
13501,33966,73385,0
13502,15119,18497,0
13503,55754,37538,0
13504,72090,8911,0
13505,30274,78205,0
13506,74727,55820,0
